Part Number;Series;Series Description;Size;Packing;Packing Description;Resistance;TCR;Tolerance;Power(W);Datasheet
AS1206JR-07100RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;100.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-0710KL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;10000.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-0710RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;10.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-0711RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;11.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-07120RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;120.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-0712RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;12.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-07150RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;150.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-0715RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;15.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-07180RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;180.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-0718RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;18.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-071K1L;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;1100.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-071K2L;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;1200.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-071KL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;1000.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-071R2L;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;1.2;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-071R5L;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;1.5;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-071RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;1.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-07200RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;200.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-0720KL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;20000.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-0720RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;20.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-07220RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;220.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-0722KL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;22000.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-0722RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;22.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-0724RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;24.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-07270RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;270.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-0727RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;27.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-072K2L;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;2200.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-072KL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;2000.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-072R2L;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;2.2;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-072R4L;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;2.4;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-072R7L;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;2.7;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-072RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;2.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-07300RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;300.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-0730RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;30.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-07330RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;330.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-0733RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;33.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-07360RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;360.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-0736RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;36.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-07390RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;390.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-0739KL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;39000.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-0739RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;39.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-073K3L;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;2200.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-073R3L;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;3.3;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-073R9L;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;3.9;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-073RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;3.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-0743RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;43.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-07470RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;470.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-0747KL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;47000.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-0747RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;47.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-074K7L;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;1700.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-074R7L;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;4.7;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-07510RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;510.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-0751RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;51.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-0756RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;56.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-075K1L;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;5100.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-075K6L;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;2600.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-075R1L;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;5.1;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-0762RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;62.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-07680RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;680.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-0768RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;68.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-076R8L;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;6.8;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-0775RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;75.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-077K5L;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;7500.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-077R5L;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;7.5;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-07820RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;820.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-0782RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;82.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-078R2L;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;8.2;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-0791RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;91.0;Based on Spec;±5%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
AS1206JR-7W2RL;AS;Anti-surge and Anti-sulfuration Chip Resistor;1206 (3216);Paper tape;07 inch Dia. reel;2.0;Based on Spec;±5%;1/2 (0.5);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AS_RoHS_L_2.pdf
