Part Number;Series;Series Description;Size;Packing;Packing Description;Resistance;TCR;Tolerance;Power(W);Datasheet
RL0402-R-070RL;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. Reel;0.0;Based on Spec;Jumper;;https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R051L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. Reel;0.051;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R056L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. Reel;0.056;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R05L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.05;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R062L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.062;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R068L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.068;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R075L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.075;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R082L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.082;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R091L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.091;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R11L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.11;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R12L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.12;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R13L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.13;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R15L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.15;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R16L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.16;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R18L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.18;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R1L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.1;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R22L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.22;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R24L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.24;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R25L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.25;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R27L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.27;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R2L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.2;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R33L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.33;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R36L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.36;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R39L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.39;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R3L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.3;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R402L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.402;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R43L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.43;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R47L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.47;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R499L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.499;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R4L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.4;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R51L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.51;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R56L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.56;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R59L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.59;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R5L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.5;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R62L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.62;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R68L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.68;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R75L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.75;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R7L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.7;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R82L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.82;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R8L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.8;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R91L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.91;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-070R9L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.9;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-071RL;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;1.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-100R51L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;10 inch Dia. Reel;0.51;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-130R1L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;13 inch Dia. Reel;0.1;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402FR-7W0R1L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.1;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R051L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.051;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R056L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.056;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R05L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.05;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R062L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.062;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R068L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.068;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R075L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.075;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R082L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.082;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R091L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.091;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R09L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. Reel;0.09;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R11L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.11;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R12L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.12;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R13L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.13;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R14L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.14;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R15L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.15;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R16L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.16;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R18L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.18;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R1L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.1;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R21L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.21;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R22L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.22;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R24L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.24;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R25L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.25;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R27L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.27;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R28L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.28;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R2L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.2;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R33L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.33;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R34L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.34;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R36L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.36;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R39L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.39;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R3L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.3;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R43L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.43;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R47L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.47;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R4L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.4;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R51L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.51;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R56L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.56;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R59L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.59;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R5L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.5;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R62L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.62;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R68L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.68;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R75L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.75;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R82L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.82;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-070R91L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.91;Based on Spec;±5%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-7W0R15L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.15;Based on Spec;±5%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0402JR-7W0R51L;RL;Current Sensor- Thick Film Low Ohmic;0402 (1005);Paper tape;07 inch Dia. reel;0.51;Based on Spec;±5%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0603-R-070RL;RL;Current Sensor- Thick Film Low Ohmic;0603 (1608);Paper tape;07 inch Dia. Reel;0.0;Based on Spec;Jumper;;https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0603FR-070R011L;RL;Current Sensor- Thick Film Low Ohmic;0603 (1608);Paper tape;07 inch Dia. reel;0.011;Based on Spec;±1%;1/10 (0.1);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0603FR-070R012L;RL;Current Sensor- Thick Film Low Ohmic;0603 (1608);Paper tape;07 inch Dia. reel;0.012;Based on Spec;±1%;1/10 (0.1);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0603FR-070R013L;RL;Current Sensor- Thick Film Low Ohmic;0603 (1608);Paper tape;07 inch Dia. reel;0.013;Based on Spec;±1%;1/10 (0.1);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0603FR-070R015L;RL;Current Sensor- Thick Film Low Ohmic;0603 (1608);Paper tape;07 inch Dia. reel;0.015;Based on Spec;±1%;1/10 (0.1);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0603FR-070R016L;RL;Current Sensor- Thick Film Low Ohmic;0603 (1608);Paper tape;07 inch Dia. reel;0.016;Based on Spec;±1%;1/10 (0.1);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0603FR-070R018L;RL;Current Sensor- Thick Film Low Ohmic;0603 (1608);Paper tape;07 inch Dia. reel;0.018;Based on Spec;±1%;1/10 (0.1);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0603FR-070R01L;RL;Current Sensor- Thick Film Low Ohmic;0603 (1608);Paper tape;07 inch Dia. reel;0.01;Based on Spec;±1%;1/10 (0.1);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0603FR-070R022L;RL;Current Sensor- Thick Film Low Ohmic;0603 (1608);Paper tape;07 inch Dia. reel;0.022;Based on Spec;±1%;1/10 (0.1);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0603FR-070R024L;RL;Current Sensor- Thick Film Low Ohmic;0603 (1608);Paper tape;07 inch Dia. reel;0.024;Based on Spec;±1%;1/10 (0.1);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0603FR-070R025L;RL;Current Sensor- Thick Film Low Ohmic;0603 (1608);Paper tape;07 inch Dia. reel;0.025;Based on Spec;±1%;1/10 (0.1);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
