Part Number;Series;Series Description;Size;Packing;Packing Description;Resistance;TCR;Tolerance;Power(W);Datasheet
PT0402-R-070RP;PT;Current Sensor- Thick Film Low Ohmic, Low TCR;0402 (1005);Paper tape;07 inch Dia. Reel;0.0;Based on Spec;-;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-PT-Group_521_RoHS_L_2.pdf
PT0603-R-070RP;PT;Current Sensor- Thick Film Low Ohmic, Low TCR;0603 (1608);Paper tape;07 inch Dia. Reel;0.0;Based on Spec;-;1/10 (0.1);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-PT-Group_521_RoHS_L_2.pdf
