Part Number;3D Model(STEP);Status;Application;Series;Series Description;Size;TCC;Temp. Range;Voltage (V);Capacitance;Tolerance;L (mm);W (mm);Thickness (max.)(mm);L2/L3;L4;A;B;P;D.F.(Max);I.R (Min);Endurance (% RV);Test Method;SolderingMethod;AEC-Q200;CapMeasurementCondition;Packing;SPQ (Pcs);UnitWeight(typ);Termination;spec sheet link;Datasheet;ESD_Level;ESD_Max_Voltage
CC0100DRNPO7BN100;;;General Purpose;CC 01005;Miniaturization;01005 (0402);NPO;;16;10 pF;±0.5pF;;;0.22;;;;;;;;;;;;;Paper/PE Tape Reel 7 inch;;;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0100DRNPO7BN100;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-NP0X5R_01005_4V-to-25V_V10.pdf;;
CC0100GRNPO8BN120;;;General Purpose;CC 01005;Miniaturization;01005 (0402);NPO;;25V;12 pF;±2%;;;0.22;;;;;;;;;;;;;Paper/PE Tape Reel 7 inch;;;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0100GRNPO8BN120;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-NP0X5R_01005_4V-to-25V_V10.pdf;;
