Part Number;Series;Series Description;Size;Packing;Packing Description;Resistance;TCR;Tolerance;Power(W);Datasheet
TC122-FR-07118KL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;118000.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-07118RL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;118.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-0711K3L;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;11300.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-0711K5L;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;11500.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-0711K8L;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;11800.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-0711KL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;11000.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-0711R3L;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;11.3;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-0711R5L;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;11.5;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-0711R8L;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;11.8;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-0711RL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;11.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-07120KL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;120000.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-07120RL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;120.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-07121KL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;121000.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-07121RL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;121.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-07124KL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;124000.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-07124RL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;124.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-07127KL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;127000.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-07127RL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;127.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-0712K1L;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;12100.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-0712K4L;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;12400.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-0712K7L;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;12700.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-0712KL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;12000.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-0712R1L;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;12.1;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-0712R4L;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;12.4;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-0712R7L;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;12.7;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-0712RL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;12.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-07130KL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;130000.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-07130RL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;130.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-07133KL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;133000.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-07133RL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;133.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-07137KL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;137000.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-07137RL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;137.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-0713K3L;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;13300.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-0713K7L;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;13700.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-0713KL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;13000.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-0713R3L;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;13.3;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-0713R7L;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;13.7;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-0713RL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;13.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-07140KL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;140000.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-07140RL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;140.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
